index,CODIGO,ENTIDAD,DIRECCION,COMUNA,HORARIO,LONGITUD,LATITUD,CATEGORIA,FUNCIONES
84,L4,Metro Las Torres,Av. Américo Vespucio 5001,MACUL,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.588493,-33.502357,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
85,L4,Metro Macul,Av. Macul 6309,MACUL,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.590515,-33.507252,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
86,L4,Metro Vicuña Mackenna L4,Av. Américo Vespucio Frente Al 7340,LA FLORIDA,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.597054,-33.519871,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
87,L4,Metro Vicente Valdes L4,Av. Vicuña Mackenna 7897,LA FLORIDA,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.596977,-33.526833,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
88,L4,Metro Rojas Magallanes,Av. Vicuña Mackenna Frente Al 8825,LA FLORIDA,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.591820,-33.538105,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
89,L4,Metro Trinidad,Av. Vicuña Mackenna Frente Al 9779,LA FLORIDA,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.588020,-33.545563,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
90,L4,Metro San Jose De La Estrella,Av. Vicuña Mackenna Frente Al 10422,LA FLORIDA,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.586411,-33.552334,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
91,L4,Metro Los Quillayes,Av. Vicuña Mackenna Frente Al 11145,LA FLORIDA,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.585289,-33.561752,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
92,L4,Metro Elisa Correa,Av. Concha Y Toro 3999,PUENTE ALTO,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.583466,-33.569027,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
93,L4,Metro Hospital Sotero Del Rio,Av. Concha Y Toro 3458,PUENTE ALTO,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.582214,-33.576679,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
94,L4,Metro Protectora De La Infancia,Av. Concha Y Toro 2410,PUENTE ALTO,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.580391,-33.588634,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
95,L4,Metro Las Mercedes,Av. Concha Y Toro 1099,PUENTE ALTO,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.577782,-33.599468,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
96,L4,Metro Plaza De Puente Alto,Av. Concha Y Toro 265,PUENTE ALTO,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.576118,-33.609119,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
97,L4A,Metro Vicuña Mackenna L4A,Av. Américo Vespucio Frente Al 7340,LA FLORIDA,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.597054,-33.519871,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
98,L4A,Metro Santa Julia,Av. Americo Vespucio Frente Al 8320,LA FLORIDA,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.605286,-33.531521,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
99,L4A,Metro La Granja,Av. Américo Vespucio 0741-E,LA GRANJA,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.612518,-33.540749,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
100,L4A,Metro Santa Rosa,Av. Santa Rosa 8914,LA GRANJA,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.634041,-33.542164,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
101,L4A,Metro San Ramon,Av. Americo Vespucio 1775,SAN RAMON,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.643288,-33.540852,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
102,L4A,Metro La Cisterna L4A,Gran Avenida José Miguel Carrera 8870,LA CISTERNA,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.664406,-33.537651,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
103,L5,Metro Plaza De Maipu,Av. Pajaritos 1921,MAIPU,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.757530,-33.509056,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
104,L5,Metro Santiago Bueras,Av. Pajaritos 3321,MAIPU,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.757332,-33.497204,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
105,L5,Metro Del Sol,Av. Pajaritos 3801,MAIPU,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.736565,-33.471561,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
106,L5,Metro Monte Tabor,Av. Pajaritos 4460,MAIPU,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.745621,-33.481815,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
107,L5,Metro Las Parcelas,Av. Pajaritos 5090,MAIPU,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.740013,-33.474556,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
108,L5,Metro Laguna Sur,Av. Laguna Sur 7297,PUDAHUEL,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.739594,-33.462315,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
109,L5,Metro Barrancas,Av. Gral. Bonilla 8220,PUDAHUEL,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.740860,-33.452045,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
110,L5,Metro Pudahuel,Av. Teniente Cruz 800,PUDAHUEL,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.741173,-33.445488,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
111,L5,Metro San Pablo L5,Av. San Pablo 6190,LO PRADO,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.723068,-33.444355,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
112,L5,Metro Lo Prado,Av. San Pablo 5885,LO PRADO,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.716850,-33.443295,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
113,L5,Metro Blanqueado,Av. San Pablo 5199,QUINTA NORMAL,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.706749,-33.441219,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
114,L5,Metro Gruta De Lourdes,Av. San Pablo 4098,QUINTA NORMAL,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.691414,-33.438477,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
115,L5,Metro Quinta Normal,Catedral 3336,SANTIAGO,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.668533,-33.439152,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
116,L5,Metro Cumming,Av. Ricardo Cumming 502,SANTIAGO,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.667618,-33.447067,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
117,L5,Metro Santa Ana L5,Catedral 1512,SANTIAGO,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.658386,-33.438259,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
118,L5,Metro Plaza De Armas L5,21 De Mayo 543,SANTIAGO,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.666008,-33.201782,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
119,L5,Metro Bellas Artes,Mosqueto 515,SANTIAGO,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.644226,-33.436394,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
120,L5,Metro Baquedano L5,Av. Providencia 011,PROVIDENCIA,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.634651,-33.437386,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
121,L5,Metro Parque Bustamante,Francisco Bilbao 084,PROVIDENCIA,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.630402,-33.442501,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
122,L5,Metro Santa Isabel,Santa Isabel N°088,PROVIDENCIA,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.633423,-33.447853,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
123,L5,Metro Irarrazaval L5,Av. Irarrazaval 351,ÑUÑOA,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.627113,-33.452541,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
124,L5,Metro Ñuble L5,Carlos Dittborn 300,ÑUÑOA,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.617157,-33.465889,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
125,L5,Metro Rodrigo De Araya,Av. Vicuña Mackenna 2601,MACUL,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.623055,-33.475590,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
126,L5,Metro Carlos Valdovinos,Av. Vicuña Mackenna 3745,MACUL,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.620247,-33.485790,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
127,L5,Metro Camino Agricola,Av. Vicuña Mackenna 3953,MACUL,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.618362,-33.488937,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
128,L5,Metro San Joaquin,Av. Vicuña Mackenna 4861,MACUL,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.616028,-33.499359,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
129,L5,Metro Pedrero,Av. Departamental 1901,MACUL,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.613831,-33.508198,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
130,L5,Metro Mirador,Av. Vicuña Mackenna Frente A 6420,LA FLORIDA,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.605118,-33.513519,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
131,L5,Metro Bellavista De La Florida,Av. Vicuña Mackenna Costado De 165,LA FLORIDA,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.597610,-33.524281,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
132,L5,Metro Vicente Valdes L5,Av. Vicuña Mackenna 7897,LA FLORIDA,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.596977,-33.526833,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
133,L6,Metro Cerrillos,Martín De Solier 4598,CERRILLOS,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.693596,-33.483799,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
134,L6,Metro Lo Valledor,Av. Carlos Valdovinos 3346,PEDRO AGUIRRE CERDA,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.680138,-33.479084,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
135,L6,Metro Pedro Aguirre Cerda,Av. Carlos Valdovinos 2223,PEDRO AGUIRRE CERDA,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.665001,-33.478470,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
136,L6,Metro Franklin L6,Nataniel Cox 2370,SANTIAGO,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.649277,-33.476250,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
137,L6,Metro Bio Bio,Av. Santa Rosa 2374,SAN JOAQUIN,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.641800,-33.476051,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
138,L6,Metro Ñuble L6,Carlos Dittborn 733,ÑUÑOA,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.624168,-33.467400,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
139,L6,Metro Estadio Nacional,Av. Grecia 2298,ÑUÑOA,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.607193,-33.461983,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
140,L6,Metro Ñuñoa L6,Av. Irarrázaval 2461,ÑUÑOA,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.605476,-33.454666,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
141,L6,Metro Ines De Suarez,Av. Pedro De Valdivia 1664,PROVIDENCIA,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.607185,-33.438000,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
142,L6,Metro Los Leones L6,Las Bellotas 200,PROVIDENCIA,"Lunes a Viernes: 6:00 a 23:00 horas, Sábados: 6:30 a 23:00 horas, Domingos y festivos: 8:00 a 22:30 horas.",-70.607971,-33.422237,Metro,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
0,52,Fullcarga,Av. Independencia 3187 B,CONCHALI,Lun a Sab 08:00 a 21:00 Dom y Festivos 09:00 a 14:00,-70.669021,-33.397985,Centro Bip!,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
1,57,Fullcarga,Mapocho 4190,QUINTA NORMAL,Lun a Sab 08:00 a 21:00 Dom y Festivos 09:00 a 14:00,-70.691895,-33.431889,Centro Bip!,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
2,62,Fullcarga,Parque Central Poniente 1075,MAIPU,Lun a Sab 08:00 a 21:00 Dom y Festivos 09:00 a 14:00,-70.787010,-33.561005,Centro Bip!,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
3,63,Fullcarga,Av. Grecia 8585,PEÑALOLEN,Lun a Sab 08:30 a 21:00 Dom y Festivos 09:00 a 14:00,-70.544136,-33.476723,Centro Bip!,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
4,65,Fullcarga,Estado 383,SANTIAGO,Lun a Sab 08:00 a 21:00 Dom y Festivos 09:00 a 14:00,-70.649521,-33.438568,Centro Bip!,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
5,69,Fullcarga,Bernardo O Higgins 309,QUILICURA,Lun a Sab 08:00 a 21:00 Dom y Festivos 09:00 a 14:00,-70.729274,-33.356530,Centro Bip!,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
6,72,Fullcarga,Av. Walker Martinez 1786 8A,LA FLORIDA,Lun a Sab 08:00 a 21:00 Dom y Festivos 09:00 a 14:00,-70.579819,-33.521778,Centro Bip!,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
7,73,Fullcarga,Av. Santa Rosa 8035 A,SAN RAMON,Lun a Sab 08:00 a 21:00 Dom y Festivos 09:00 a 14:00,-70.635071,-33.533241,Centro Bip!,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
8,75,Fullcarga,Av. Central 6577,LO ESPEJO,Lun a Sab 08:00 a 21:00 Dom y Festivos 09:00 a 14:00,-70.691878,-33.505539,Centro Bip!,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
9,80,Fullcarga,Av. Zapadores 0216,RECOLETA,Lun a Sab 08:00 a 21:00 Dom y Festivos 09:00 a 14:00,-70.628166,-33.396126,Centro Bip!,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
10,81,Fullcarga,Av. Providencia 2382,PROVIDENCIA,Lun a Sab 08:00 a 21:00 Dom y Festivos 09:00 a 14:00,-70.606323,-33.419662,Centro Bip!,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
11,84,Fullcarga,Av. Santa Raquel 9685,LA FLORIDA,Lun a Sab 08:00 a 21:00 Dom y Festivos 09:00 a 14:00,-70.603798,-33.543312,Centro Bip!,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
12,86,Fullcarga,Nonato Coo 3392,PUENTE ALTO,Lun a Sab 08:00 a 21:00 Dom y Festivos 09:00 a 14:00,-70.570412,-33.576515,Centro Bip!,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
13,96,Fullcarga,Av. Los Toros 5441,PUENTE ALTO,Lun a Dom 09:00 a 22:00 Festivos 09:00 a 22:00,-70.557426,-33.567219,Centro Bip!,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
14,99,Fullcarga,San Luis 18,QUILICURA,Lun a Sab 08:00 a 21:00 Dom y Festivos 09:00 a 14:00,-70.738235,-33.366653,Centro Bip!,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
15,100,Fullcarga,El Champion 1401,MAIPU,Lun a Sab 08:00 a 21:00 Dom y Festivos 09:00 a 21:00,-70.775787,-33.508446,Centro Bip!,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
16,102,Fullcarga,Alameda 3170,ESTACION CENTRAL,Lun a Vie 05:30 a 23:00 Sab 06:30 a 23:00 Dom y Festivos 08:00 a 23:00,-70.679611,-33.452133,Centro Bip!,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
17,103,Fullcarga,Alameda 3171,ESTACION CENTRAL,Lun a Vie 05:30 a 23:00 Sab 06:30 a 23:00 Dom y Festivos 08:00 a 23:00,-70.679611,-33.452133,Centro Bip!,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
18,104,Fullcarga,Maipu Entre 4501-4559,PEDRO AGUIRRE CERDA,Lun a Vie 06:00 a 23:00 Sab 07:00 a 23:00 Dom y Festivos 08:00 a 23:00,-70.681800,-33.493075,Centro Bip!,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
19,105,Fullcarga,Lucila Godoy 2766 (Aprox),LO ESPEJO,Lun a Vie 06:00 a 23:00 Sab 07:00 a 23:00 Dom y Festivos 08:00 a 23:00,-70.685795,-33.514151,Centro Bip!,"Venta de tarjeta, Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
